tweet_id,author_id,created_at,text,in_network
1378,23,2025-12-03T09:41:35.410614Z,Synthetic tweet 1378 by user 23,1
1379,11,2025-12-04T15:09:49.410614Z,Synthetic tweet 1379 by user 11,1
1380,33,2025-12-03T15:31:09.410614Z,Synthetic tweet 1380 by user 33,1
1381,8,2025-12-09T04:09:00.410614Z,Synthetic tweet 1381 by user 8,1
1382,5,2025-12-03T22:51:31.410614Z,Synthetic tweet 1382 by user 5,1
1383,52,2025-12-08T06:17:48.410614Z,Synthetic tweet 1383 by user 52,0
1384,40,2025-12-05T10:35:52.410614Z,Synthetic tweet 1384 by user 40,1
1385,8,2025-12-03T22:04:14.410614Z,Synthetic tweet 1385 by user 8,1
1386,61,2025-12-06T14:56:38.410614Z,Synthetic tweet 1386 by user 61,0
1387,66,2025-12-03T04:54:37.410614Z,Synthetic tweet 1387 by user 66,0
1388,34,2025-12-08T00:30:30.410614Z,Synthetic tweet 1388 by user 34,1
1389,30,2025-12-04T10:34:52.410614Z,Synthetic tweet 1389 by user 30,1
1390,124,2025-12-04T20:39:51.410614Z,Synthetic tweet 1390 by user 124,0
1391,69,2025-12-07T17:38:08.410614Z,Synthetic tweet 1391 by user 69,0
1392,79,2025-12-05T22:12:13.410614Z,Synthetic tweet 1392 by user 79,0
1393,15,2025-12-02T00:42:51.410614Z,Synthetic tweet 1393 by user 15,1
1394,13,2025-12-05T16:36:52.410614Z,Synthetic tweet 1394 by user 13,1
1395,118,2025-12-05T05:21:38.410614Z,Synthetic tweet 1395 by user 118,0
1396,53,2025-12-07T22:06:28.410614Z,Synthetic tweet 1396 by user 53,0
1397,99,2025-12-09T04:22:28.410614Z,Synthetic tweet 1397 by user 99,0
1398,171,2025-12-07T19:34:31.410614Z,Synthetic tweet 1398 by user 171,0
1399,107,2025-12-08T18:09:34.410614Z,Synthetic tweet 1399 by user 107,0
1400,62,2025-12-07T04:48:26.410614Z,Synthetic tweet 1400 by user 62,0
1401,18,2025-12-03T18:07:48.410614Z,Synthetic tweet 1401 by user 18,1
1402,3,2025-12-04T23:48:53.410614Z,Synthetic tweet 1402 by user 3,1
1403,170,2025-12-07T08:09:19.410614Z,Synthetic tweet 1403 by user 170,0
1404,101,2025-12-07T04:15:43.410614Z,Synthetic tweet 1404 by user 101,0
1405,115,2025-12-08T19:00:27.410614Z,Synthetic tweet 1405 by user 115,0
1406,151,2025-12-02T16:42:53.410614Z,Synthetic tweet 1406 by user 151,0
1407,144,2025-12-08T11:34:59.410614Z,Synthetic tweet 1407 by user 144,0
1408,56,2025-12-05T10:07:46.410614Z,Synthetic tweet 1408 by user 56,0
1409,195,2025-12-07T23:35:53.410614Z,Synthetic tweet 1409 by user 195,0
1410,5,2025-12-02T10:03:10.410614Z,Synthetic tweet 1410 by user 5,1
1411,4,2025-12-07T16:46:44.410614Z,Synthetic tweet 1411 by user 4,1
1412,4,2025-12-05T10:54:51.410614Z,Synthetic tweet 1412 by user 4,1
1413,47,2025-12-04T12:28:22.410614Z,Synthetic tweet 1413 by user 47,0
1414,29,2025-12-06T00:02:59.410614Z,Synthetic tweet 1414 by user 29,1
1415,69,2025-12-06T04:43:20.410614Z,Synthetic tweet 1415 by user 69,0
1416,126,2025-12-05T01:39:36.410614Z,Synthetic tweet 1416 by user 126,0
1417,145,2025-12-03T19:40:20.410614Z,Synthetic tweet 1417 by user 145,0
1418,81,2025-12-08T01:48:20.410614Z,Synthetic tweet 1418 by user 81,0
1419,179,2025-12-07T05:59:54.410614Z,Synthetic tweet 1419 by user 179,0
1420,14,2025-12-05T07:33:55.410614Z,Synthetic tweet 1420 by user 14,1
1421,60,2025-12-08T13:03:07.410614Z,Synthetic tweet 1421 by user 60,0
1422,143,2025-12-08T04:12:41.410614Z,Synthetic tweet 1422 by user 143,0
1423,35,2025-12-03T15:43:51.410614Z,Synthetic tweet 1423 by user 35,1
1424,20,2025-12-04T01:51:50.410614Z,Synthetic tweet 1424 by user 20,1
1425,31,2025-12-07T01:25:09.410614Z,Synthetic tweet 1425 by user 31,1
1426,27,2025-12-06T05:29:48.410614Z,Synthetic tweet 1426 by user 27,1
1427,11,2025-12-08T00:23:45.410614Z,Synthetic tweet 1427 by user 11,1
1428,124,2025-12-03T16:03:03.410614Z,Synthetic tweet 1428 by user 124,0
1429,27,2025-12-02T09:53:09.410614Z,Synthetic tweet 1429 by user 27,1
1430,39,2025-12-07T10:40:37.410614Z,Synthetic tweet 1430 by user 39,1
1431,143,2025-12-02T09:53:44.410614Z,Synthetic tweet 1431 by user 143,0
1432,33,2025-12-07T21:45:58.410614Z,Synthetic tweet 1432 by user 33,1
1433,22,2025-12-09T08:35:50.410614Z,Synthetic tweet 1433 by user 22,1
1434,14,2025-12-02T21:27:48.410614Z,Synthetic tweet 1434 by user 14,1
1435,132,2025-12-06T14:01:43.410614Z,Synthetic tweet 1435 by user 132,0
1436,188,2025-12-01T13:17:36.410614Z,Synthetic tweet 1436 by user 188,0
1437,36,2025-12-04T00:21:25.410614Z,Synthetic tweet 1437 by user 36,1
1438,28,2025-12-04T04:31:06.410614Z,Synthetic tweet 1438 by user 28,1
1439,64,2025-12-07T18:46:38.410614Z,Synthetic tweet 1439 by user 64,0
1440,33,2025-12-07T08:20:59.410614Z,Synthetic tweet 1440 by user 33,1
1441,156,2025-12-02T08:11:29.410614Z,Synthetic tweet 1441 by user 156,0
1442,19,2025-12-02T00:25:54.410614Z,Synthetic tweet 1442 by user 19,1
1443,184,2025-12-01T18:36:02.410614Z,Synthetic tweet 1443 by user 184,0
1444,5,2025-12-06T03:35:04.410614Z,Synthetic tweet 1444 by user 5,1
1445,90,2025-12-06T13:16:14.410614Z,Synthetic tweet 1445 by user 90,0
1446,26,2025-12-04T22:29:59.410614Z,Synthetic tweet 1446 by user 26,1
1447,23,2025-12-03T05:03:25.410614Z,Synthetic tweet 1447 by user 23,1
1448,31,2025-12-03T23:54:30.410614Z,Synthetic tweet 1448 by user 31,1
1449,14,2025-12-01T17:58:59.410614Z,Synthetic tweet 1449 by user 14,1
1450,104,2025-12-09T09:21:10.410614Z,Synthetic tweet 1450 by user 104,0
1451,121,2025-12-02T07:37:21.410614Z,Synthetic tweet 1451 by user 121,0
1452,36,2025-12-03T18:18:20.410614Z,Synthetic tweet 1452 by user 36,1
1453,166,2025-12-02T05:30:50.410614Z,Synthetic tweet 1453 by user 166,0
1454,33,2025-12-04T23:02:24.410614Z,Synthetic tweet 1454 by user 33,1
1455,168,2025-12-06T17:14:20.410614Z,Synthetic tweet 1455 by user 168,0
1456,164,2025-12-07T20:57:43.410614Z,Synthetic tweet 1456 by user 164,0
1457,9,2025-12-07T23:52:05.410614Z,Synthetic tweet 1457 by user 9,1
1458,7,2025-12-08T00:43:58.410614Z,Synthetic tweet 1458 by user 7,1
1459,24,2025-12-01T21:08:22.410614Z,Synthetic tweet 1459 by user 24,1
1460,66,2025-12-03T03:02:47.410614Z,Synthetic tweet 1460 by user 66,0
1461,180,2025-12-05T15:46:57.410614Z,Synthetic tweet 1461 by user 180,0
1462,185,2025-12-06T18:10:12.410614Z,Synthetic tweet 1462 by user 185,0
1463,179,2025-12-03T09:19:39.410614Z,Synthetic tweet 1463 by user 179,0
1464,13,2025-12-04T04:09:03.410614Z,Synthetic tweet 1464 by user 13,1
1465,38,2025-12-02T19:52:55.410614Z,Synthetic tweet 1465 by user 38,1
1466,24,2025-12-03T15:54:25.410614Z,Synthetic tweet 1466 by user 24,1
1467,14,2025-12-06T05:25:51.410614Z,Synthetic tweet 1467 by user 14,1
1468,29,2025-12-07T14:49:37.410614Z,Synthetic tweet 1468 by user 29,1
1469,169,2025-12-02T07:34:13.410614Z,Synthetic tweet 1469 by user 169,0
1470,6,2025-12-01T23:53:10.410614Z,Synthetic tweet 1470 by user 6,1
1471,78,2025-12-07T19:31:22.410614Z,Synthetic tweet 1471 by user 78,0
1472,195,2025-12-07T00:31:03.410614Z,Synthetic tweet 1472 by user 195,0
1473,107,2025-12-03T09:11:54.410614Z,Synthetic tweet 1473 by user 107,0
1474,9,2025-12-07T14:01:05.410614Z,Synthetic tweet 1474 by user 9,1
1475,159,2025-12-02T23:48:43.410614Z,Synthetic tweet 1475 by user 159,0
1476,24,2025-12-01T12:14:57.410614Z,Synthetic tweet 1476 by user 24,1
1477,137,2025-12-09T08:26:11.410614Z,Synthetic tweet 1477 by user 137,0
1478,140,2025-12-06T06:40:29.410614Z,Synthetic tweet 1478 by user 140,0
1479,98,2025-12-09T06:23:26.410614Z,Synthetic tweet 1479 by user 98,0
1480,174,2025-12-06T19:14:25.410614Z,Synthetic tweet 1480 by user 174,0
1481,112,2025-12-04T21:32:02.410614Z,Synthetic tweet 1481 by user 112,0
1482,32,2025-12-02T04:36:31.410614Z,Synthetic tweet 1482 by user 32,1
1483,84,2025-12-06T00:12:20.410614Z,Synthetic tweet 1483 by user 84,0
1484,10,2025-12-04T14:58:10.410614Z,Synthetic tweet 1484 by user 10,1
1485,86,2025-12-04T19:54:17.410614Z,Synthetic tweet 1485 by user 86,0
1486,84,2025-12-04T08:28:54.410614Z,Synthetic tweet 1486 by user 84,0
1487,35,2025-12-08T13:28:08.410614Z,Synthetic tweet 1487 by user 35,1
1488,92,2025-12-03T07:05:19.410614Z,Synthetic tweet 1488 by user 92,0
1489,181,2025-12-05T09:27:37.410614Z,Synthetic tweet 1489 by user 181,0
1490,31,2025-12-03T15:44:54.410614Z,Synthetic tweet 1490 by user 31,1
1491,31,2025-12-09T11:42:07.410614Z,Synthetic tweet 1491 by user 31,1
1492,11,2025-12-04T07:44:19.410614Z,Synthetic tweet 1492 by user 11,1
1493,38,2025-12-05T10:35:50.410614Z,Synthetic tweet 1493 by user 38,1
1494,78,2025-12-05T20:00:52.410614Z,Synthetic tweet 1494 by user 78,0
1495,63,2025-12-02T12:58:09.410614Z,Synthetic tweet 1495 by user 63,0
1496,50,2025-12-03T21:47:44.410614Z,Synthetic tweet 1496 by user 50,0
1497,26,2025-12-02T21:50:25.410614Z,Synthetic tweet 1497 by user 26,1
1498,28,2025-12-02T15:53:08.410614Z,Synthetic tweet 1498 by user 28,1
1499,38,2025-12-06T05:25:08.410614Z,Synthetic tweet 1499 by user 38,1
1500,41,2025-12-02T06:40:09.410614Z,Synthetic tweet 1500 by user 41,0
