tweet_id,user_id,engagement,timestamp
1027,14,reply,2025-12-05T19:42:50.410614Z
1027,88,retweet,2025-12-01T22:46:34.410614Z
1028,175,like,2025-12-06T13:57:08.410614Z
1029,76,reply,2025-12-09T05:56:21.410614Z
1029,96,reply,2025-12-06T07:23:16.410614Z
1030,70,reply,2025-12-02T21:27:53.410614Z
1030,17,like,2025-12-06T15:04:16.410614Z
1031,14,reply,2025-12-03T20:31:31.410614Z
1031,93,retweet,2025-12-02T10:15:19.410614Z
1031,103,retweet,2025-12-05T21:23:15.410614Z
1032,77,reply,2025-12-05T02:27:29.410614Z
1033,78,like,2025-12-05T15:04:07.410614Z
1033,154,retweet,2025-12-04T11:25:19.410614Z
1034,98,like,2025-12-08T00:58:23.410614Z
1034,34,like,2025-12-05T03:51:08.410614Z
1034,111,retweet,2025-12-06T23:13:31.410614Z
1035,131,reply,2025-12-01T14:06:05.410614Z
1035,162,reply,2025-12-07T13:03:29.410614Z
1035,10,retweet,2025-12-06T12:27:01.410614Z
1036,174,like,2025-12-05T15:21:16.410614Z
1036,97,retweet,2025-12-06T06:51:17.410614Z
1036,67,reply,2025-12-04T18:57:02.410614Z
1037,57,retweet,2025-12-06T10:28:05.410614Z
1037,62,reply,2025-12-06T08:54:33.410614Z
1038,95,retweet,2025-12-01T21:31:06.410614Z
1038,184,reply,2025-12-04T17:33:03.410614Z
1038,68,retweet,2025-12-01T21:07:08.410614Z
1039,162,like,2025-12-04T02:59:50.410614Z
1039,85,retweet,2025-12-03T15:11:11.410614Z
1041,20,retweet,2025-12-08T16:14:10.410614Z
1041,45,reply,2025-12-08T14:52:54.410614Z
1041,87,retweet,2025-12-04T17:14:07.410614Z
1041,73,like,2025-12-04T04:59:01.410614Z
1043,116,like,2025-12-03T14:18:21.410614Z
1043,70,like,2025-12-05T05:07:16.410614Z
1043,34,retweet,2025-12-08T01:19:22.410614Z
1044,40,retweet,2025-12-05T03:57:35.410614Z
1044,106,reply,2025-12-08T19:14:47.410614Z
1044,29,reply,2025-12-03T03:43:20.410614Z
1044,77,reply,2025-12-02T03:30:15.410614Z
1045,187,retweet,2025-12-04T05:39:07.410614Z
1045,31,like,2025-12-08T08:50:30.410614Z
1046,53,retweet,2025-12-06T19:58:10.410614Z
1046,92,reply,2025-12-02T02:16:30.410614Z
1046,168,retweet,2025-12-02T09:57:46.410614Z
1047,173,reply,2025-12-02T23:18:05.410614Z
1047,6,reply,2025-12-07T03:37:46.410614Z
1048,104,retweet,2025-12-09T07:40:26.410614Z
1048,48,retweet,2025-12-08T12:13:24.410614Z
1048,49,like,2025-12-04T06:10:49.410614Z
1049,166,reply,2025-12-09T10:24:31.410614Z
1049,132,like,2025-12-06T18:06:59.410614Z
1050,169,like,2025-12-05T03:28:42.410614Z
1050,49,reply,2025-12-08T03:48:34.410614Z
1050,30,retweet,2025-12-07T17:43:59.410614Z
1050,108,like,2025-12-09T04:30:25.410614Z
1051,100,like,2025-12-08T13:51:12.410614Z
1052,32,reply,2025-12-04T03:58:12.410614Z
1052,184,like,2025-12-07T05:34:49.410614Z
1052,95,like,2025-12-02T03:28:25.410614Z
1053,93,reply,2025-12-05T22:50:33.410614Z
1053,121,like,2025-12-07T03:28:52.410614Z
1054,12,retweet,2025-12-08T17:06:41.410614Z
1054,141,like,2025-12-02T13:37:39.410614Z
1056,90,reply,2025-12-07T08:28:08.410614Z
1056,165,retweet,2025-12-03T02:11:18.410614Z
1056,141,reply,2025-12-04T21:04:36.410614Z
1056,56,retweet,2025-12-05T23:55:29.410614Z
1056,142,retweet,2025-12-05T06:57:44.410614Z
1057,36,like,2025-12-08T12:37:21.410614Z
1058,171,reply,2025-12-07T05:13:43.410614Z
1058,189,reply,2025-12-03T20:59:10.410614Z
1058,144,like,2025-12-03T05:04:06.410614Z
1058,39,reply,2025-12-04T04:02:53.410614Z
1059,184,like,2025-12-07T16:22:43.410614Z
1059,122,like,2025-12-04T21:17:06.410614Z
1059,62,reply,2025-12-02T01:41:31.410614Z
1060,78,reply,2025-12-04T06:19:34.410614Z
1060,197,like,2025-12-08T03:43:54.410614Z
1060,31,retweet,2025-12-06T21:07:19.410614Z
1060,167,reply,2025-12-08T17:12:39.410614Z
1061,93,retweet,2025-12-08T00:18:23.410614Z
1062,44,like,2025-12-04T08:35:03.410614Z
1062,160,retweet,2025-12-05T09:06:38.410614Z
1062,168,like,2025-12-03T23:43:11.410614Z
1063,151,reply,2025-12-03T19:19:02.410614Z
1063,54,reply,2025-12-01T22:42:26.410614Z
1064,43,like,2025-12-09T09:08:36.410614Z
1064,111,reply,2025-12-02T08:14:02.410614Z
1065,62,reply,2025-12-02T18:53:03.410614Z
1065,192,reply,2025-12-01T20:57:04.410614Z
1065,183,like,2025-12-02T03:52:56.410614Z
1065,110,like,2025-12-06T20:12:33.410614Z
1066,33,retweet,2025-12-08T18:58:14.410614Z
1066,112,retweet,2025-12-01T12:06:45.410614Z
1066,166,reply,2025-12-02T22:54:06.410614Z
1067,178,like,2025-12-07T13:47:31.410614Z
1067,177,like,2025-12-02T23:45:39.410614Z
1067,79,retweet,2025-12-06T10:36:30.410614Z
1068,31,like,2025-12-09T05:57:37.410614Z
1069,96,retweet,2025-12-02T01:23:21.410614Z
1069,69,retweet,2025-12-09T09:54:52.410614Z
1070,170,retweet,2025-12-01T21:08:09.410614Z
1072,65,retweet,2025-12-09T10:53:36.410614Z
1073,189,retweet,2025-12-04T15:09:36.410614Z
1074,144,reply,2025-12-03T03:37:23.410614Z
1074,166,retweet,2025-12-06T09:55:43.410614Z
1074,91,reply,2025-12-03T14:07:18.410614Z
1074,35,retweet,2025-12-09T05:12:23.410614Z
1075,109,retweet,2025-12-04T16:38:08.410614Z
1075,76,reply,2025-12-03T13:27:38.410614Z
1075,60,retweet,2025-12-04T01:28:35.410614Z
1075,20,retweet,2025-12-03T02:42:10.410614Z
1076,190,reply,2025-12-05T09:04:30.410614Z
1076,56,retweet,2025-12-07T21:19:56.410614Z
1076,78,reply,2025-12-05T13:36:56.410614Z
1077,57,reply,2025-12-04T20:48:29.410614Z
1078,37,reply,2025-12-03T17:30:35.410614Z
1078,57,retweet,2025-12-06T13:41:21.410614Z
1078,12,reply,2025-12-02T03:46:35.410614Z
1080,194,like,2025-12-07T07:32:25.410614Z
1080,146,retweet,2025-12-08T18:17:43.410614Z
1080,114,retweet,2025-12-04T16:51:07.410614Z
1080,33,retweet,2025-12-06T01:16:51.410614Z
1082,110,like,2025-12-06T13:29:21.410614Z
1082,77,like,2025-12-09T10:44:08.410614Z
1082,97,like,2025-12-04T07:51:00.410614Z
1083,91,reply,2025-12-03T04:48:13.410614Z
1083,135,retweet,2025-12-03T12:52:04.410614Z
1084,20,reply,2025-12-06T09:13:42.410614Z
1084,146,retweet,2025-12-03T15:36:54.410614Z
1085,57,like,2025-12-05T05:02:57.410614Z
1085,138,like,2025-12-03T05:59:44.410614Z
1085,140,reply,2025-12-07T10:30:48.410614Z
1085,94,like,2025-12-06T00:26:42.410614Z
1085,12,retweet,2025-12-05T05:03:57.410614Z
1086,182,retweet,2025-12-02T16:03:43.410614Z
1086,148,like,2025-12-08T15:37:44.410614Z
1088,167,reply,2025-12-01T19:46:48.410614Z
1088,22,retweet,2025-12-07T18:46:22.410614Z
1088,165,retweet,2025-12-06T10:21:57.410614Z
1089,93,like,2025-12-04T20:21:49.410614Z
1089,12,retweet,2025-12-04T05:08:11.410614Z
1089,41,retweet,2025-12-04T05:55:34.410614Z
1090,34,retweet,2025-12-08T03:53:08.410614Z
1090,84,like,2025-12-09T03:22:07.410614Z
1091,31,retweet,2025-12-08T19:48:08.410614Z
1091,171,retweet,2025-12-06T18:18:54.410614Z
1091,109,reply,2025-12-04T00:15:25.410614Z
1091,116,like,2025-12-09T05:24:49.410614Z
1092,59,reply,2025-12-04T17:58:42.410614Z
1092,188,like,2025-12-06T10:40:31.410614Z
1093,75,reply,2025-12-09T08:25:27.410614Z
1093,117,retweet,2025-12-07T05:46:59.410614Z
1093,17,reply,2025-12-07T01:04:36.410614Z
1094,66,reply,2025-12-07T18:23:30.410614Z
1094,169,reply,2025-12-02T00:02:28.410614Z
1094,139,retweet,2025-12-03T07:52:41.410614Z
1094,118,reply,2025-12-07T02:07:53.410614Z
1095,39,like,2025-12-03T17:19:03.410614Z
1095,173,like,2025-12-07T06:04:09.410614Z
1095,120,retweet,2025-12-08T14:26:09.410614Z
1095,161,reply,2025-12-03T21:42:18.410614Z
1097,19,like,2025-12-08T10:00:58.410614Z
1097,47,like,2025-12-01T17:02:10.410614Z
1097,25,like,2025-12-05T23:06:41.410614Z
1097,33,reply,2025-12-02T13:22:14.410614Z
1098,124,reply,2025-12-08T12:49:17.410614Z
1098,74,like,2025-12-06T22:53:52.410614Z
1099,81,like,2025-12-02T08:01:05.410614Z
1099,188,like,2025-12-07T06:33:32.410614Z
1100,46,like,2025-12-04T01:12:03.410614Z
1100,41,like,2025-12-07T07:37:08.410614Z
1102,177,like,2025-12-06T01:10:40.410614Z
1102,138,retweet,2025-12-04T19:36:36.410614Z
1104,2,reply,2025-12-02T17:15:20.410614Z
1104,95,reply,2025-12-04T09:08:03.410614Z
1104,157,reply,2025-12-04T04:50:04.410614Z
1105,109,reply,2025-12-06T05:54:31.410614Z
1106,127,like,2025-12-03T15:04:48.410614Z
1106,121,like,2025-12-08T20:30:02.410614Z
1106,81,like,2025-12-02T23:00:55.410614Z
1106,43,reply,2025-12-08T06:34:17.410614Z
1107,38,retweet,2025-12-08T09:08:07.410614Z
1107,151,retweet,2025-12-03T03:46:56.410614Z
1108,59,reply,2025-12-06T12:13:17.410614Z
1108,111,retweet,2025-12-06T13:04:15.410614Z
1108,62,reply,2025-12-05T05:11:00.410614Z
1108,118,like,2025-12-02T22:00:26.410614Z
1109,86,like,2025-12-06T07:50:17.410614Z
1109,24,like,2025-12-09T10:08:42.410614Z
1110,164,like,2025-12-07T06:12:16.410614Z
1111,169,like,2025-12-03T16:07:58.410614Z
1112,2,like,2025-12-07T16:24:19.410614Z
1113,34,like,2025-12-01T19:37:52.410614Z
1113,172,reply,2025-12-02T02:49:44.410614Z
1113,0,retweet,2025-12-03T21:36:59.410614Z
1113,10,reply,2025-12-03T01:28:25.410614Z
1113,99,retweet,2025-12-05T07:24:32.410614Z
1114,36,like,2025-12-07T08:59:54.410614Z
1114,183,like,2025-12-07T11:06:35.410614Z
1114,111,retweet,2025-12-08T10:04:37.410614Z
1116,28,retweet,2025-12-02T06:08:48.410614Z
1116,23,retweet,2025-12-04T14:47:03.410614Z
1117,140,like,2025-12-02T20:21:33.410614Z
1117,5,retweet,2025-12-09T05:36:45.410614Z
1117,14,reply,2025-12-09T09:27:40.410614Z
1118,101,like,2025-12-09T00:01:03.410614Z
1118,48,reply,2025-12-08T23:50:24.410614Z
1119,0,reply,2025-12-06T20:30:59.410614Z
1119,90,reply,2025-12-06T15:10:40.410614Z
1120,117,like,2025-12-06T15:29:46.410614Z
1120,193,like,2025-12-03T04:18:39.410614Z
1120,111,like,2025-12-01T20:53:44.410614Z
1120,62,reply,2025-12-07T17:19:20.410614Z
1121,196,retweet,2025-12-06T21:15:17.410614Z
1122,19,reply,2025-12-07T04:24:36.410614Z
1122,48,like,2025-12-07T08:07:22.410614Z
1122,39,reply,2025-12-05T23:00:50.410614Z
1122,169,like,2025-12-01T13:53:03.410614Z
1123,179,like,2025-12-02T18:10:24.410614Z
1124,148,reply,2025-12-07T11:54:52.410614Z
1124,42,retweet,2025-12-06T08:59:59.410614Z
1124,1,reply,2025-12-06T18:43:35.410614Z
1125,90,reply,2025-12-02T14:37:54.410614Z
1127,100,retweet,2025-12-02T16:17:43.410614Z
1127,96,retweet,2025-12-06T13:27:49.410614Z
1128,157,reply,2025-12-06T23:13:44.410614Z
1128,129,retweet,2025-12-05T13:48:07.410614Z
1129,34,reply,2025-12-08T19:31:44.410614Z
1129,148,retweet,2025-12-02T06:32:11.410614Z
1130,112,retweet,2025-12-02T10:56:47.410614Z
1130,146,reply,2025-12-08T15:35:22.410614Z
1130,158,reply,2025-12-02T00:33:19.410614Z
1132,129,retweet,2025-12-07T20:46:13.410614Z
1134,198,retweet,2025-12-05T00:13:34.410614Z
1134,149,like,2025-12-06T12:25:50.410614Z
1134,136,reply,2025-12-03T11:22:18.410614Z
1134,7,retweet,2025-12-07T07:25:36.410614Z
1135,101,reply,2025-12-09T11:04:28.410614Z
1135,102,reply,2025-12-07T01:52:55.410614Z
1135,74,reply,2025-12-04T22:40:39.410614Z
1136,48,retweet,2025-12-02T00:37:25.410614Z
1136,170,reply,2025-12-05T13:12:03.410614Z
1136,10,reply,2025-12-02T02:11:48.410614Z
1137,60,like,2025-12-01T22:14:28.410614Z
1137,3,like,2025-12-09T11:42:35.410614Z
1138,151,reply,2025-12-03T12:14:50.410614Z
1139,66,reply,2025-12-05T19:46:32.410614Z
1139,196,reply,2025-12-04T20:00:15.410614Z
1140,167,like,2025-12-02T05:50:04.410614Z
1141,109,reply,2025-12-08T09:59:58.410614Z
1141,95,like,2025-12-05T00:58:09.410614Z
1142,123,reply,2025-12-03T20:22:13.410614Z
1142,70,reply,2025-12-02T22:06:27.410614Z
1143,82,reply,2025-12-02T18:20:26.410614Z
1143,88,like,2025-12-03T20:14:30.410614Z
1144,60,reply,2025-12-04T19:43:41.410614Z
1144,55,like,2025-12-04T17:34:05.410614Z
1144,162,retweet,2025-12-01T21:34:37.410614Z
1145,111,like,2025-12-06T00:21:12.410614Z
1145,83,like,2025-12-02T08:45:11.410614Z
1145,43,like,2025-12-04T23:36:28.410614Z
1145,24,reply,2025-12-04T03:47:23.410614Z
1146,63,like,2025-12-07T08:24:17.410614Z
1146,100,like,2025-12-02T03:06:36.410614Z
1147,197,reply,2025-12-05T13:15:02.410614Z
1147,69,retweet,2025-12-04T00:02:13.410614Z
1148,88,like,2025-12-03T07:31:18.410614Z
1148,35,reply,2025-12-03T17:55:10.410614Z
1148,182,retweet,2025-12-07T19:23:55.410614Z
1148,80,like,2025-12-08T23:29:59.410614Z
1149,66,retweet,2025-12-04T18:33:42.410614Z
1149,114,like,2025-12-03T12:28:51.410614Z
1149,116,like,2025-12-04T06:35:37.410614Z
1151,146,retweet,2025-12-06T02:16:04.410614Z
1152,136,like,2025-12-05T20:23:39.410614Z
1152,7,like,2025-12-08T04:24:47.410614Z
1152,56,like,2025-12-06T20:10:54.410614Z
1152,49,like,2025-12-01T17:18:31.410614Z
1153,122,retweet,2025-12-06T11:22:54.410614Z
1153,139,retweet,2025-12-03T05:02:06.410614Z
1154,83,retweet,2025-12-09T08:02:10.410614Z
1154,169,reply,2025-12-07T22:45:44.410614Z
1154,54,retweet,2025-12-02T04:53:17.410614Z
1154,186,retweet,2025-12-04T21:50:31.410614Z
1154,57,retweet,2025-12-07T18:17:09.410614Z
1155,16,retweet,2025-12-06T04:05:25.410614Z
1156,110,retweet,2025-12-04T09:48:55.410614Z
1157,136,reply,2025-12-03T18:16:03.410614Z
1157,152,like,2025-12-08T16:23:20.410614Z
1158,21,reply,2025-12-02T16:43:29.410614Z
1161,94,retweet,2025-12-03T12:36:32.410614Z
1162,151,like,2025-12-07T09:07:51.410614Z
1162,13,retweet,2025-12-01T16:06:54.410614Z
1164,118,retweet,2025-12-05T02:10:06.410614Z
1164,3,retweet,2025-12-08T02:03:09.410614Z
1165,100,reply,2025-12-08T08:42:39.410614Z
1166,111,reply,2025-12-05T13:31:56.410614Z
1166,137,retweet,2025-12-08T01:42:59.410614Z
1166,29,retweet,2025-12-09T10:54:27.410614Z
1166,198,reply,2025-12-07T07:53:47.410614Z
1166,20,retweet,2025-12-01T14:43:17.410614Z
1167,53,reply,2025-12-03T17:21:40.410614Z
1167,56,reply,2025-12-08T18:48:51.410614Z
1167,95,reply,2025-12-09T00:08:22.410614Z
1167,22,like,2025-12-06T21:22:01.410614Z
1167,160,like,2025-12-08T07:17:45.410614Z
1168,32,retweet,2025-12-05T06:50:21.410614Z
1168,146,reply,2025-12-03T23:00:20.410614Z
1169,136,reply,2025-12-08T10:10:39.410614Z
1169,25,retweet,2025-12-04T09:30:43.410614Z
1169,128,like,2025-12-05T04:00:27.410614Z
1170,135,like,2025-12-02T21:05:39.410614Z
1170,127,like,2025-12-02T08:51:40.410614Z
1171,90,reply,2025-12-09T11:28:25.410614Z
1171,61,reply,2025-12-03T15:54:22.410614Z
1172,162,retweet,2025-12-02T02:45:53.410614Z
1173,145,like,2025-12-03T01:10:03.410614Z
1173,47,like,2025-12-02T13:23:52.410614Z
1173,91,like,2025-12-06T17:14:05.410614Z
1173,88,like,2025-12-01T18:01:56.410614Z
1173,29,like,2025-12-02T10:42:25.410614Z
1175,65,retweet,2025-12-08T10:27:35.410614Z
1175,17,like,2025-12-01T23:57:38.410614Z
1175,180,reply,2025-12-05T23:32:40.410614Z
1175,174,reply,2025-12-04T20:49:11.410614Z
1176,143,like,2025-12-02T03:56:29.410614Z
1176,139,like,2025-12-05T06:32:12.410614Z
1176,0,retweet,2025-12-03T04:08:25.410614Z
1177,173,like,2025-12-05T14:10:46.410614Z
1177,69,retweet,2025-12-06T10:56:45.410614Z
1177,116,reply,2025-12-02T14:47:34.410614Z
1178,168,reply,2025-12-08T14:59:30.410614Z
1178,155,like,2025-12-06T17:19:20.410614Z
1179,81,retweet,2025-12-08T03:05:56.410614Z
1179,193,retweet,2025-12-02T06:47:20.410614Z
1180,108,reply,2025-12-08T07:53:09.410614Z
1180,141,retweet,2025-12-05T10:27:15.410614Z
1181,129,like,2025-12-01T19:35:48.410614Z
1181,126,reply,2025-12-03T17:05:33.410614Z
1182,64,like,2025-12-08T13:03:40.410614Z
1182,24,like,2025-12-04T04:42:20.410614Z
1182,59,reply,2025-12-03T10:53:18.410614Z
1182,183,like,2025-12-06T21:19:06.410614Z
1183,167,like,2025-12-03T19:20:28.410614Z
1183,43,retweet,2025-12-07T11:27:58.410614Z
1183,59,retweet,2025-12-05T09:19:09.410614Z
1183,21,like,2025-12-08T17:43:10.410614Z
1183,156,reply,2025-12-05T08:06:09.410614Z
1184,164,like,2025-12-08T13:06:31.410614Z
1185,192,reply,2025-12-02T10:42:26.410614Z
1185,70,reply,2025-12-02T06:14:03.410614Z
1186,45,like,2025-12-02T00:51:46.410614Z
1186,95,like,2025-12-07T01:11:17.410614Z
1187,25,reply,2025-12-09T10:26:32.410614Z
1187,27,like,2025-12-04T21:48:13.410614Z
1188,139,like,2025-12-09T06:13:07.410614Z
1188,102,like,2025-12-08T14:05:08.410614Z
1188,114,retweet,2025-12-05T21:29:58.410614Z
1188,177,retweet,2025-12-07T09:10:52.410614Z
1188,167,reply,2025-12-04T04:34:30.410614Z
1189,80,like,2025-12-06T23:35:20.410614Z
1189,7,reply,2025-12-09T10:47:10.410614Z
1189,15,retweet,2025-12-05T13:19:44.410614Z
1189,24,retweet,2025-12-08T04:49:58.410614Z
1189,126,like,2025-12-02T05:28:57.410614Z
1190,130,reply,2025-12-02T17:41:16.410614Z
1190,120,like,2025-12-07T07:21:55.410614Z
1190,19,like,2025-12-05T00:13:11.410614Z
1191,126,like,2025-12-06T15:48:40.410614Z
1192,62,like,2025-12-06T00:45:15.410614Z
1192,104,retweet,2025-12-07T05:02:44.410614Z
1192,13,retweet,2025-12-07T08:21:08.410614Z
1193,193,like,2025-12-08T14:29:38.410614Z
1193,21,retweet,2025-12-04T19:29:29.410614Z
1194,46,reply,2025-12-04T00:14:04.410614Z
1194,107,like,2025-12-06T06:58:46.410614Z
1194,164,retweet,2025-12-03T08:51:36.410614Z
1195,173,retweet,2025-12-03T22:39:31.410614Z
1195,34,reply,2025-12-04T07:39:24.410614Z
1196,137,like,2025-12-06T20:04:54.410614Z
1196,148,reply,2025-12-03T01:20:12.410614Z
1197,131,retweet,2025-12-07T03:56:42.410614Z
1197,172,retweet,2025-12-03T09:35:32.410614Z
1198,191,reply,2025-12-07T15:10:40.410614Z
1198,59,like,2025-12-08T17:52:01.410614Z
1198,112,retweet,2025-12-07T08:36:38.410614Z
1198,168,retweet,2025-12-05T10:08:41.410614Z
1199,51,retweet,2025-12-07T04:32:46.410614Z
1200,114,like,2025-12-08T03:34:37.410614Z
1200,10,reply,2025-12-03T00:08:03.410614Z
1200,129,retweet,2025-12-03T04:54:23.410614Z
1201,186,reply,2025-12-07T11:12:11.410614Z
1201,125,retweet,2025-12-04T11:40:42.410614Z
1201,175,like,2025-12-06T11:39:38.410614Z
1202,182,like,2025-12-09T11:36:37.410614Z
1202,103,reply,2025-12-08T07:18:56.410614Z
1202,116,retweet,2025-12-07T20:56:37.410614Z
1202,61,like,2025-12-08T14:37:42.410614Z
1202,151,like,2025-12-02T15:03:46.410614Z
1203,116,reply,2025-12-01T13:14:24.410614Z
1204,21,retweet,2025-12-02T02:20:19.410614Z
1204,140,retweet,2025-12-06T10:15:12.410614Z
1205,175,like,2025-12-05T19:54:39.410614Z
1206,24,retweet,2025-12-07T13:44:13.410614Z
1206,133,reply,2025-12-04T02:17:52.410614Z
1206,21,retweet,2025-12-06T14:51:30.410614Z
1207,170,like,2025-12-07T22:30:56.410614Z
1208,96,retweet,2025-12-04T14:32:33.410614Z
1208,147,reply,2025-12-04T21:00:29.410614Z
1208,155,retweet,2025-12-02T06:20:03.410614Z
1208,152,reply,2025-12-09T08:15:21.410614Z
1209,180,reply,2025-12-07T17:16:25.410614Z
1209,197,like,2025-12-06T11:58:18.410614Z
1210,100,like,2025-12-03T17:29:57.410614Z
1210,36,like,2025-12-02T02:11:26.410614Z
1211,49,retweet,2025-12-07T03:38:24.410614Z
1211,105,retweet,2025-12-02T11:05:57.410614Z
1212,35,retweet,2025-12-07T15:44:45.410614Z
1212,141,like,2025-12-03T09:12:15.410614Z
1212,179,reply,2025-12-06T12:44:19.410614Z
1213,29,like,2025-12-01T13:49:43.410614Z
1213,8,like,2025-12-06T09:42:59.410614Z
1214,36,reply,2025-12-07T04:25:57.410614Z
1214,117,like,2025-12-03T09:14:00.410614Z
1214,22,retweet,2025-12-08T07:10:41.410614Z
1214,7,like,2025-12-04T16:21:01.410614Z
1214,185,reply,2025-12-04T11:18:46.410614Z
1215,187,retweet,2025-12-04T21:49:50.410614Z
1216,112,reply,2025-12-04T21:47:41.410614Z
1216,107,like,2025-12-07T13:05:06.410614Z
1216,56,like,2025-12-04T03:07:06.410614Z
1217,187,retweet,2025-12-07T02:17:08.410614Z
1217,79,like,2025-12-03T15:24:16.410614Z
1218,81,like,2025-12-06T19:01:35.410614Z
1218,193,reply,2025-12-06T21:22:44.410614Z
1219,89,reply,2025-12-03T06:10:30.410614Z
1220,104,retweet,2025-12-04T13:01:48.410614Z
1220,139,retweet,2025-12-01T18:43:36.410614Z
1221,9,like,2025-12-04T17:30:23.410614Z
1221,105,reply,2025-12-02T00:45:41.410614Z
1222,13,reply,2025-12-02T15:47:31.410614Z
1222,78,like,2025-12-08T06:14:30.410614Z
1222,185,like,2025-12-03T12:31:59.410614Z
1222,107,retweet,2025-12-04T13:43:11.410614Z
1223,102,reply,2025-12-05T01:25:37.410614Z
1224,198,reply,2025-12-07T16:23:33.410614Z
1224,50,like,2025-12-02T02:39:50.410614Z
1225,73,reply,2025-12-07T16:30:01.410614Z
1225,128,reply,2025-12-04T14:22:19.410614Z
1225,45,retweet,2025-12-08T20:58:53.410614Z
1226,11,like,2025-12-08T05:52:15.410614Z
1227,185,like,2025-12-09T07:25:10.410614Z
1227,47,reply,2025-12-03T09:52:38.410614Z
1228,127,reply,2025-12-03T09:48:28.410614Z
1228,36,like,2025-12-06T05:47:32.410614Z
1228,25,like,2025-12-06T07:54:30.410614Z
1229,20,like,2025-12-09T04:05:31.410614Z
1229,22,retweet,2025-12-02T07:28:51.410614Z
1229,70,like,2025-12-07T17:39:36.410614Z
1230,199,reply,2025-12-03T06:04:04.410614Z
1230,191,retweet,2025-12-08T17:15:41.410614Z
1230,26,retweet,2025-12-07T14:32:55.410614Z
1232,57,like,2025-12-08T18:31:40.410614Z
1232,86,like,2025-12-01T16:42:21.410614Z
1232,135,reply,2025-12-08T18:33:34.410614Z
1232,42,like,2025-12-01T13:55:59.410614Z
1232,180,like,2025-12-05T18:41:43.410614Z
1233,199,reply,2025-12-02T06:06:10.410614Z
1234,98,retweet,2025-12-02T07:20:28.410614Z
1234,64,reply,2025-12-05T18:04:06.410614Z
1235,1,like,2025-12-04T15:48:57.410614Z
1236,128,like,2025-12-05T01:03:32.410614Z
1236,8,like,2025-12-07T03:58:02.410614Z
1236,3,retweet,2025-12-07T05:49:29.410614Z
1237,171,reply,2025-12-03T19:08:03.410614Z
1237,195,retweet,2025-12-02T18:32:31.410614Z
1237,97,like,2025-12-02T19:37:20.410614Z
1238,93,like,2025-12-08T00:00:51.410614Z
1238,178,like,2025-12-07T20:55:47.410614Z
1238,191,retweet,2025-12-06T21:35:30.410614Z
1239,166,like,2025-12-05T04:01:06.410614Z
1239,133,reply,2025-12-07T13:09:32.410614Z
1239,196,reply,2025-12-05T14:41:33.410614Z
1239,66,like,2025-12-04T16:00:19.410614Z
1240,189,reply,2025-12-08T11:10:10.410614Z
1240,108,retweet,2025-12-06T10:01:37.410614Z
1241,182,retweet,2025-12-04T21:00:48.410614Z
1241,140,reply,2025-12-06T03:19:08.410614Z
1242,23,like,2025-12-04T11:06:39.410614Z
1243,39,reply,2025-12-03T07:16:50.410614Z
1243,125,retweet,2025-12-02T02:44:51.410614Z
1243,129,reply,2025-12-04T00:02:50.410614Z
1244,114,like,2025-12-07T03:12:19.410614Z
1244,126,reply,2025-12-03T15:14:32.410614Z
1244,84,retweet,2025-12-07T23:18:14.410614Z
1245,153,retweet,2025-12-07T03:27:53.410614Z
1246,94,retweet,2025-12-01T18:40:22.410614Z
1246,197,like,2025-12-08T22:41:40.410614Z
1246,71,like,2025-12-02T08:01:41.410614Z
1247,67,reply,2025-12-05T18:12:52.410614Z
1247,193,reply,2025-12-09T03:50:59.410614Z
1247,166,like,2025-12-02T00:09:10.410614Z
1247,123,retweet,2025-12-05T16:25:59.410614Z
1248,128,reply,2025-12-02T05:08:25.410614Z
1248,83,retweet,2025-12-09T05:50:04.410614Z
1250,114,retweet,2025-12-05T06:46:38.410614Z
1250,106,like,2025-12-01T11:58:06.410614Z
1251,180,like,2025-12-04T04:09:02.410614Z
1252,154,reply,2025-12-02T17:23:04.410614Z
1252,55,retweet,2025-12-08T20:56:05.410614Z
1254,94,like,2025-12-05T11:30:48.410614Z
1254,199,retweet,2025-12-08T16:37:27.410614Z
1255,21,retweet,2025-12-03T02:21:43.410614Z
1255,83,like,2025-12-04T04:44:51.410614Z
1255,152,reply,2025-12-03T20:45:02.410614Z
1256,86,like,2025-12-03T08:55:48.410614Z
1256,88,reply,2025-12-09T02:56:58.410614Z
1256,65,reply,2025-12-05T06:22:29.410614Z
1257,186,like,2025-12-09T05:19:20.410614Z
1257,52,like,2025-12-06T18:10:42.410614Z
1258,125,retweet,2025-12-07T17:49:34.410614Z
1259,95,retweet,2025-12-02T14:43:13.410614Z
1259,29,reply,2025-12-06T10:33:13.410614Z
1259,73,retweet,2025-12-07T07:57:43.410614Z
1260,47,like,2025-12-02T15:01:45.410614Z
1260,7,reply,2025-12-09T08:15:00.410614Z
1261,19,like,2025-12-02T15:50:24.410614Z
1262,55,retweet,2025-12-08T23:15:54.410614Z
1262,20,reply,2025-12-09T10:32:05.410614Z
1262,102,retweet,2025-12-06T04:08:06.410614Z
1262,49,like,2025-12-02T19:01:37.410614Z
1263,112,retweet,2025-12-01T19:57:33.410614Z
1263,40,like,2025-12-08T16:04:28.410614Z
1263,144,like,2025-12-08T21:15:10.410614Z
1264,156,reply,2025-12-04T07:46:27.410614Z
1265,194,like,2025-12-08T05:54:17.410614Z
